"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E07000205","Suffolk Coastal","E01030188","Suffolk Coastal 004D",145000
"E07000205","Suffolk Coastal","E01030161","Suffolk Coastal 014B",167750
"E07000205","Suffolk Coastal","E01030169","Suffolk Coastal 014D",170000
"E07000205","Suffolk Coastal","E01030162","Suffolk Coastal 015A",181500
"E07000205","Suffolk Coastal","E01030189","Suffolk Coastal 004E",182000
"E07000205","Suffolk Coastal","E01030187","Suffolk Coastal 004C",182000
"E07000205","Suffolk Coastal","E01030170","Suffolk Coastal 014E",187500
"E07000205","Suffolk Coastal","E01030160","Suffolk Coastal 014A",192500
"E07000205","Suffolk Coastal","E01030171","Suffolk Coastal 012A",212500
"E07000205","Suffolk Coastal","E01033449","Suffolk Coastal 007J",215000
"E07000205","Suffolk Coastal","E01030155","Suffolk Coastal 008A",221000
"E07000205","Suffolk Coastal","E01030218","Suffolk Coastal 012F",221000
"E07000205","Suffolk Coastal","E01033445","Suffolk Coastal 007G",223500
"E07000205","Suffolk Coastal","E01033444","Suffolk Coastal 010H",225000
"E07000205","Suffolk Coastal","E01030163","Suffolk Coastal 015B",226500
"E07000205","Suffolk Coastal","E01030168","Suffolk Coastal 014C",227500
"E07000205","Suffolk Coastal","E01030216","Suffolk Coastal 012D",233500
"E07000205","Suffolk Coastal","E01030167","Suffolk Coastal 015D",235000
"E07000205","Suffolk Coastal","E01030220","Suffolk Coastal 005D",235000
"E07000205","Suffolk Coastal","E01033443","Suffolk Coastal 007F",235250
"E07000205","Suffolk Coastal","E01030210","Suffolk Coastal 003D",237500
"E07000205","Suffolk Coastal","E01030165","Suffolk Coastal 015C",240000
"E07000205","Suffolk Coastal","E01030184","Suffolk Coastal 009D",240000
"E07000205","Suffolk Coastal","E01030214","Suffolk Coastal 012B",245000
"E07000205","Suffolk Coastal","E01030192","Suffolk Coastal 010E",248000
"E07000205","Suffolk Coastal","E01030159","Suffolk Coastal 013D",250000
"E07000205","Suffolk Coastal","E01030191","Suffolk Coastal 010D",251500
"E07000205","Suffolk Coastal","E01030194","Suffolk Coastal 005B",254065
"E07000205","Suffolk Coastal","E01030215","Suffolk Coastal 012C",259995
"E07000205","Suffolk Coastal","E01030207","Suffolk Coastal 009E",267000
"E07000205","Suffolk Coastal","E01030179","Suffolk Coastal 009A",268000
"E07000205","Suffolk Coastal","E01030209","Suffolk Coastal 003C",268998
"E07000205","Suffolk Coastal","E01030183","Suffolk Coastal 009C",275000
"E07000205","Suffolk Coastal","E01030185","Suffolk Coastal 008B",277500
"E07000205","Suffolk Coastal","E01033450","Suffolk Coastal 013G",280000
"E07000205","Suffolk Coastal","E01030186","Suffolk Coastal 003A",282498
"E07000205","Suffolk Coastal","E01030173","Suffolk Coastal 002C",284995
"E07000205","Suffolk Coastal","E01030196","Suffolk Coastal 011A",287500
"E07000205","Suffolk Coastal","E01030164","Suffolk Coastal 013E",288000
"E07000205","Suffolk Coastal","E01033442","Suffolk Coastal 010G",289995
"E07000205","Suffolk Coastal","E01030219","Suffolk Coastal 001B",290000
"E07000205","Suffolk Coastal","E01030158","Suffolk Coastal 013C",295000
"E07000205","Suffolk Coastal","E01030172","Suffolk Coastal 002B",298995
"E07000205","Suffolk Coastal","E01030180","Suffolk Coastal 009B",300000
"E07000205","Suffolk Coastal","E01033446","Suffolk Coastal 007H",301250
"E07000205","Suffolk Coastal","E01030181","Suffolk Coastal 010A",302500
"E07000205","Suffolk Coastal","E01030212","Suffolk Coastal 003E",310000
"E07000205","Suffolk Coastal","E01033447","Suffolk Coastal 010I",315000
"E07000205","Suffolk Coastal","E01030206","Suffolk Coastal 011E",315010
"E07000205","Suffolk Coastal","E01030190","Suffolk Coastal 010C",320000
"E07000205","Suffolk Coastal","E01030204","Suffolk Coastal 011C",323000
"E07000205","Suffolk Coastal","E01030199","Suffolk Coastal 007C",325000
"E07000205","Suffolk Coastal","E01033448","Suffolk Coastal 007I",330000
"E07000205","Suffolk Coastal","E01030205","Suffolk Coastal 011D",335000
"E07000205","Suffolk Coastal","E01030211","Suffolk Coastal 008D",340000
"E07000205","Suffolk Coastal","E01030222","Suffolk Coastal 001C",340000
"E07000205","Suffolk Coastal","E01030217","Suffolk Coastal 012E",346052
"E07000205","Suffolk Coastal","E01030208","Suffolk Coastal 003B",347500
"E07000205","Suffolk Coastal","E01030153","Suffolk Coastal 004B",350000
"E07000205","Suffolk Coastal","E01030174","Suffolk Coastal 002D",360000
"E07000205","Suffolk Coastal","E01030193","Suffolk Coastal 005A",360000
"E07000205","Suffolk Coastal","E01030203","Suffolk Coastal 008C",372500
"E07000205","Suffolk Coastal","E01030201","Suffolk Coastal 001A",375000
"E07000205","Suffolk Coastal","E01030221","Suffolk Coastal 006C",375000
"E07000205","Suffolk Coastal","E01030176","Suffolk Coastal 002E",380000
"E07000205","Suffolk Coastal","E01030152","Suffolk Coastal 004A",382500
"E07000205","Suffolk Coastal","E01030154","Suffolk Coastal 002A",390000
"E07000205","Suffolk Coastal","E01030197","Suffolk Coastal 011B",390000
"E07000205","Suffolk Coastal","E01030195","Suffolk Coastal 005C",395000
"E07000205","Suffolk Coastal","E01030200","Suffolk Coastal 006B",410500
"E07000205","Suffolk Coastal","E01030166","Suffolk Coastal 013F",435000
"E07000205","Suffolk Coastal","E01030175","Suffolk Coastal 006A",435000
"E07000205","Suffolk Coastal","E01030198","Suffolk Coastal 010F",475000
