"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"W06000016","Rhondda Cynon Taf","W01001209","Rhondda Cynon Taf 008A",45000
"W06000016","Rhondda Cynon Taf","W01001202","Rhondda Cynon Taf 009C",46000
"W06000016","Rhondda Cynon Taf","W01001276","Rhondda Cynon Taf 013D",48000
"W06000016","Rhondda Cynon Taf","W01001166","Rhondda Cynon Taf 016A",50000
"W06000016","Rhondda Cynon Taf","W01001177","Rhondda Cynon Taf 009B",50000
"W06000016","Rhondda Cynon Taf","W01001144","Rhondda Cynon Taf 012B",50150
"W06000016","Rhondda Cynon Taf","W01001274","Rhondda Cynon Taf 013B",52000
"W06000016","Rhondda Cynon Taf","W01001203","Rhondda Cynon Taf 009D",53000
"W06000016","Rhondda Cynon Taf","W01001275","Rhondda Cynon Taf 013C",55000
"W06000016","Rhondda Cynon Taf","W01001211","Rhondda Cynon Taf 008C",55500
"W06000016","Rhondda Cynon Taf","W01001215","Rhondda Cynon Taf 011C",56000
"W06000016","Rhondda Cynon Taf","W01001266","Rhondda Cynon Taf 007B",56000
"W06000016","Rhondda Cynon Taf","W01001212","Rhondda Cynon Taf 008D",57500
"W06000016","Rhondda Cynon Taf","W01001175","Rhondda Cynon Taf 009A",58000
"W06000016","Rhondda Cynon Taf","W01001167","Rhondda Cynon Taf 016B",58750
"W06000016","Rhondda Cynon Taf","W01001140","Rhondda Cynon Taf 005D",60000
"W06000016","Rhondda Cynon Taf","W01001210","Rhondda Cynon Taf 008B",60000
"W06000016","Rhondda Cynon Taf","W01001142","Rhondda Cynon Taf 005F",60248
"W06000016","Rhondda Cynon Taf","W01001268","Rhondda Cynon Taf 007D",61000
"W06000016","Rhondda Cynon Taf","W01001280","Rhondda Cynon Taf 017E",61000
"W06000016","Rhondda Cynon Taf","W01001150","Rhondda Cynon Taf 003B",62000
"W06000016","Rhondda Cynon Taf","W01001265","Rhondda Cynon Taf 007A",62250
"W06000016","Rhondda Cynon Taf","W01001222","Rhondda Cynon Taf 001E",63000
