"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E08000035","Leeds","E01011623","Leeds 075B",59000
"E08000035","Leeds","E01011366","Leeds 082A",60000
"E08000035","Leeds","E01011312","Leeds 086A",62000
"E08000035","Leeds","E01011368","Leeds 082C",62000
"E08000035","Leeds","E01011371","Leeds 085B",63500
"E08000035","Leeds","E01033003","Leeds 055G",67500
"E08000035","Leeds","E01011673","Leeds 064B",69500
"E08000035","Leeds","E01011347","Leeds 065B",70000
"E08000035","Leeds","E01011344","Leeds 065A",70000
"E08000035","Leeds","E01011434","Leeds 053D",71000
"E08000035","Leeds","E01011677","Leeds 064D",71000
"E08000035","Leeds","E01033006","Leeds 063E",71000
"E08000035","Leeds","E01011372","Leeds 086C",72000
"E08000035","Leeds","E01011433","Leeds 053C",77000
"E08000035","Leeds","E01011493","Leeds 101C",77000
"E08000035","Leeds","E01011430","Leeds 053A",79000
"E08000035","Leeds","E01032607","Leeds 067J",79250
"E08000035","Leeds","E01011374","Leeds 085D",79995
"E08000035","Leeds","E01011618","Leeds 070C",82000
"E08000035","Leeds","E01011284","Leeds 071A",83000
"E08000035","Leeds","E01011375","Leeds 086D",84750
"E08000035","Leeds","E01011471","Leeds 092A",84950
"E08000035","Leeds","E01011470","Leeds 112C",85000
"E08000035","Leeds","E01011473","Leeds 092C",85000
"E08000035","Leeds","E01011737","Leeds 083C",85000
"E08000035","Leeds","E01011625","Leeds 075C",85250
"E08000035","Leeds","E01011293","Leeds 071C",86250
"E08000035","Leeds","E01011428","Leeds 048C",86250
"E08000035","Leeds","E01011314","Leeds 091B",88100
"E08000035","Leeds","E01011432","Leeds 053B",89000
"E08000035","Leeds","E01011497","Leeds 101E",89000
"E08000035","Leeds","E01011363","Leeds 071E",89995
"E08000035","Leeds","E01011725","Leeds 078A",90000
"E08000035","Leeds","E01032500","Leeds 067H",90308
"E08000035","Leeds","E01011617","Leeds 070B",91500
"E08000035","Leeds","E01011476","Leeds 094D",92000
"E08000035","Leeds","E01011729","Leeds 078B",92000
"E08000035","Leeds","E01011364","Leeds 085A",92475
"E08000035","Leeds","E01011681","Leeds 063D",92500
"E08000035","Leeds","E01011317","Leeds 090B",94000
"E08000035","Leeds","E01011348","Leeds 065C",95000
"E08000035","Leeds","E01011663","Leeds 050A",95998
"E08000035","Leeds","E01011313","Leeds 091A",97000
"E08000035","Leeds","E01011659","Leeds 035C",98475
"E08000035","Leeds","E01033031","Leeds 064E",98500
"E08000035","Leeds","E01011491","Leeds 101A",100000
"E08000035","Leeds","E01011494","Leeds 101D",100000
"E08000035","Leeds","E01032492","Leeds 102I",100000
"E08000035","Leeds","E01011621","Leeds 070D",100000
"E08000035","Leeds","E01011362","Leeds 081A",101250
"E08000035","Leeds","E01011294","Leeds 071D",101500
"E08000035","Leeds","E01011282","Leeds 059B",102000
"E08000035","Leeds","E01011467","Leeds 112A",102500
"E08000035","Leeds","E01011730","Leeds 078C",102500
"E08000035","Leeds","E01011624","Leeds 072D",103000
"E08000035","Leeds","E01011670","Leeds 055A",103000
"E08000035","Leeds","E01011449","Leeds 054E",103750
"E08000035","Leeds","E01011349","Leeds 065D",104000
"E08000035","Leeds","E01011315","Leeds 090A",104875
"E08000035","Leeds","E01011475","Leeds 094C",105000
"E08000035","Leeds","E01011626","Leeds 075D",105000
"E08000035","Leeds","E01011664","Leeds 050B",105000
"E08000035","Leeds","E01011735","Leeds 078D",105000
"E08000035","Leeds","E01011622","Leeds 072C",105750
"E08000035","Leeds","E01011337","Leeds 058D",106000
"E08000035","Leeds","E01011429","Leeds 048D",106000
"E08000035","Leeds","E01011615","Leeds 070A",106498
"E08000035","Leeds","E01011431","Leeds 047D",107000
"E08000035","Leeds","E01011466","Leeds 094A",107000
