"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E09000024","Merton","E01003377","Merton 012C",168750
"E09000024","Merton","E01003390","Merton 018D",215000
"E09000024","Merton","E01003379","Merton 018C",265500
"E09000024","Merton","E01003374","Merton 022A",267000
"E09000024","Merton","E01003410","Merton 012E",271000
"E09000024","Merton","E01003440","Merton 022D",285000
"E09000024","Merton","E01003430","Merton 019B",287500
"E09000024","Merton","E01003407","Merton 008E",288250
"E09000024","Merton","E01003435","Merton 014E",293000
"E09000024","Merton","E01003387","Merton 014A",300000
"E09000024","Merton","E01003388","Merton 013B",301000
"E09000024","Merton","E01003452","Merton 024E",322500
"E09000024","Merton","E01003433","Merton 019E",325000
"E09000024","Merton","E01003372","Merton 008B",328500
"E09000024","Merton","E01003427","Merton 023A",329888
"E09000024","Merton","E01003437","Merton 022C",330000
"E09000024","Merton","E01003441","Merton 022E",330250
"E09000024","Merton","E01003447","Merton 016D",346000
"E09000024","Merton","E01003421","Merton 021E",350000
"E09000024","Merton","E01003405","Merton 018E",352625
"E09000024","Merton","E01003412","Merton 014D",355000
"E09000024","Merton","E01003431","Merton 019C",356500
"E09000024","Merton","E01003448","Merton 023D",358500
"E09000024","Merton","E01003357","Merton 012A",360000
"E09000024","Merton","E01003392","Merton 013D",365000
"E09000024","Merton","E01003376","Merton 012B",367500
"E09000024","Merton","E01003408","Merton 012D",367500
"E09000024","Merton","E01003469","Merton 020D",370000
"E09000024","Merton","E01003413","Merton 017A",378000
"E09000024","Merton","E01003411","Merton 014C",380000
"E09000024","Merton","E01003389","Merton 013C",383000
"E09000024","Merton","E01003375","Merton 022B",385000
"E09000024","Merton","E01003438","Merton 024A",385000
"E09000024","Merton","E01003378","Merton 018B",387000
"E09000024","Merton","E01003436","Merton 023B",390000
"E09000024","Merton","E01003450","Merton 024C",391000
"E09000024","Merton","E01003446","Merton 016C",392500
"E09000024","Merton","E01003432","Merton 019D",393500
"E09000024","Merton","E01003386","Merton 013A",393750
"E09000024","Merton","E01003429","Merton 019A",397500
"E09000024","Merton","E01003415","Merton 017C",400000
"E09000024","Merton","E01003439","Merton 023C",400000
"E09000024","Merton","E01003416","Merton 017D",402000
"E09000024","Merton","E01003455","Merton 005E",405000
"E09000024","Merton","E01003420","Merton 025D",410000
"E09000024","Merton","E01003419","Merton 025C",412500
"E09000024","Merton","E01003393","Merton 008C",413830
"E09000024","Merton","E01003367","Merton 005A",415000
"E09000024","Merton","E01003422","Merton 025E",415000
"E09000024","Merton","E01003475","Merton 001D",420500
"E09000024","Merton","E01003434","Merton 017E",429750
"E09000024","Merton","E01003414","Merton 017B",435000
"E09000024","Merton","E01003358","Merton 009C",440000
"E09000024","Merton","E01003417","Merton 025A",442500
"E09000024","Merton","E01003370","Merton 005C",445975
"E09000024","Merton","E01003470","Merton 020E",448000
"E09000024","Merton","E01003369","Merton 005B",449000
"E09000024","Merton","E01003368","Merton 008A",450000
"E09000024","Merton","E01003453","Merton 023E",450000
"E09000024","Merton","E01003449","Merton 024B",450000
"E09000024","Merton","E01003451","Merton 024D",450750
"E09000024","Merton","E01003418","Merton 025B",458750
"E09000024","Merton","E01003366","Merton 016A",466500
"E09000024","Merton","E01003398","Merton 007E",475000
"E09000024","Merton","E01003395","Merton 007B",475000
"E09000024","Merton","E01003406","Merton 008D",485000
"E09000024","Merton","E01003394","Merton 007A",490000
"E09000024","Merton","E01003428","Merton 015E",490000
"E09000024","Merton","E01003397","Merton 007D",495500
"E09000024","Merton","E01003459","Merton 006E",500000
"E09000024","Merton","E01003399","Merton 011D",512500
"E09000024","Merton","E01003456","Merton 003C",512500
"E09000024","Merton","E01003363","Merton 021B",515000
"E09000024","Merton","E01003355","Merton 009A",520000
"E09000024","Merton","E01003423","Merton 011E",527500
"E09000024","Merton","E01003364","Merton 021C",546250
"E09000024","Merton","E01003380","Merton 011A",550000
"E09000024","Merton","E01003371","Merton 005D",563500
"E09000024","Merton","E01003362","Merton 021A",565000
"E09000024","Merton","E01003468","Merton 020C",565000
"E09000024","Merton","E01003365","Merton 021D",570000
"E09000024","Merton","E01003404","Merton 004D",577500
"E09000024","Merton","E01003466","Merton 020A",585000
"E09000024","Merton","E01003359","Merton 006A",591200
"E09000024","Merton","E01003361","Merton 015A",595000
"E09000024","Merton","E01003396","Merton 007C",601500
"E09000024","Merton","E01003471","Merton 016E",605000
"E09000024","Merton","E01003426","Merton 015D",615000
"E09000024","Merton","E01003381","Merton 016B",620000
"E09000024","Merton","E01003444","Merton 010C",637000
"E09000024","Merton","E01003477","Merton 003E",648000
"E09000024","Merton","E01003382","Merton 011B",657700
"E09000024","Merton","E01003467","Merton 020B",660250
"E09000024","Merton","E01003384","Merton 009E",699950
"E09000024","Merton","E01003360","Merton 006B",702500
"E09000024","Merton","E01003445","Merton 010D",707500
"E09000024","Merton","E01003442","Merton 010A",710000
"E09000024","Merton","E01003356","Merton 009B",720750
"E09000024","Merton","E01003402","Merton 004B",722500
"E09000024","Merton","E01003401","Merton 004A",780000
"E09000024","Merton","E01003425","Merton 015C",780000
"E09000024","Merton","E01003458","Merton 006D",780000
"E09000024","Merton","E01003400","Merton 003A",792500
"E09000024","Merton","E01003478","Merton 001E",845000
"E09000024","Merton","E01003424","Merton 015B",848750
"E09000024","Merton","E01003385","Merton 011C",860000
"E09000024","Merton","E01003383","Merton 009D",861000
