"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E08000020","Gateshead","E01008186","Gateshead 024B",55000
"E08000020","Gateshead","E01008164","Gateshead 027B",67500
"E08000020","Gateshead","E01008253","Gateshead 010C",75000
"E08000020","Gateshead","E01008202","Gateshead 011C",78500
"E08000020","Gateshead","E01008173","Gateshead 026B",80000
"E08000020","Gateshead","E01008203","Gateshead 028B",81001
"E08000020","Gateshead","E01008221","Gateshead 021C",81750
"E08000020","Gateshead","E01008171","Gateshead 008D",82750
"E08000020","Gateshead","E01008282","Gateshead 015F",85500
"E08000020","Gateshead","E01008189","Gateshead 023A",85560
"E08000020","Gateshead","E01008191","Gateshead 023C",86000
"E08000020","Gateshead","E01008285","Gateshead 018E",86000
"E08000020","Gateshead","E01008165","Gateshead 011A",87000
"E08000020","Gateshead","E01008210","Gateshead 007B",87500
"E08000020","Gateshead","E01008218","Gateshead 021A",87500
"E08000020","Gateshead","E01008281","Gateshead 015E",88500
"E08000020","Gateshead","E01008222","Gateshead 025A",91000
"E08000020","Gateshead","E01008244","Gateshead 003D",91025
"E08000020","Gateshead","E01008180","Gateshead 004B",91500
"E08000020","Gateshead","E01008204","Gateshead 011D",93975
"E08000020","Gateshead","E01008214","Gateshead 003A",94000
"E08000020","Gateshead","E01008252","Gateshead 010B",94000
"E08000020","Gateshead","E01008251","Gateshead 010A",94000
"E08000020","Gateshead","E01008162","Gateshead 027A",94500
"E08000020","Gateshead","E01008211","Gateshead 013D",95500
"E08000020","Gateshead","E01008231","Gateshead 015A",95500
"E08000020","Gateshead","E01008232","Gateshead 018C",95500
"E08000020","Gateshead","E01008187","Gateshead 024C",96000
"E08000020","Gateshead","E01008209","Gateshead 007A",96000
"E08000020","Gateshead","E01008242","Gateshead 015D",96225
"E08000020","Gateshead","E01008217","Gateshead 023E",99975
"E08000020","Gateshead","E01008183","Gateshead 024A",100000
"E08000020","Gateshead","E01008257","Gateshead 008E",100000
"E08000020","Gateshead","E01008263","Gateshead 009B",100000
"E08000020","Gateshead","E01008276","Gateshead 005D",100000
"E08000020","Gateshead","E01008208","Gateshead 013C",101500
"E08000020","Gateshead","E01008198","Gateshead 002C",101718
"E08000020","Gateshead","E01008262","Gateshead 009A",102000
"E08000020","Gateshead","E01008177","Gateshead 005A",102500
"E08000020","Gateshead","E01008213","Gateshead 012B",103000
"E08000020","Gateshead","E01008265","Gateshead 009D",103500
"E08000020","Gateshead","E01008280","Gateshead 004E",104000
"E08000020","Gateshead","E01008223","Gateshead 025B",104475
"E08000020","Gateshead","E01008175","Gateshead 026D",105000
"E08000020","Gateshead","E01008197","Gateshead 002B",105750
"E08000020","Gateshead","E01008215","Gateshead 003B",106475
"E08000020","Gateshead","E01008192","Gateshead 023D",107500
"E08000020","Gateshead","E01008216","Gateshead 012C",108625
"E08000020","Gateshead","E01008179","Gateshead 005B",110000
"E08000020","Gateshead","E01008261","Gateshead 019C",110000
"E08000020","Gateshead","E01008228","Gateshead 012D",111000
"E08000020","Gateshead","E01008201","Gateshead 011B",112000
"E08000020","Gateshead","E01008199","Gateshead 002D",113000
"E08000020","Gateshead","E01008176","Gateshead 026E",113500
"E08000020","Gateshead","E01008167","Gateshead 008A",115000
"E08000020","Gateshead","E01008274","Gateshead 019G",116000
"E08000020","Gateshead","E01008236","Gateshead 016C",117000
"E08000020","Gateshead","E01008273","Gateshead 019F",117500
"E08000020","Gateshead","E01008178","Gateshead 004A",119500
"E08000020","Gateshead","E01008246","Gateshead 001A",120000
"E08000020","Gateshead","E01008182","Gateshead 004C",122000
"E08000020","Gateshead","E01008277","Gateshead 004D",124975
"E08000020","Gateshead","E01008256","Gateshead 019A",124995
"E08000020","Gateshead","E01008206","Gateshead 013A",124999
"E08000020","Gateshead","E01008163","Gateshead 028A",125000
"E08000020","Gateshead","E01008284","Gateshead 014B",125725
"E08000020","Gateshead","E01008195","Gateshead 002A",126250
"E08000020","Gateshead","E01008283","Gateshead 014A",127000
"E08000020","Gateshead","E01008287","Gateshead 014D",127750
