"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E08000028","Sandwell","E01010033","Sandwell 014D",80000
"E08000028","Sandwell","E01010049","Sandwell 023D",90000
"E08000028","Sandwell","E01009951","Sandwell 039E",91975
"E08000028","Sandwell","E01010030","Sandwell 007A",92000
"E08000028","Sandwell","E01009955","Sandwell 035C",95500
"E08000028","Sandwell","E01010066","Sandwell 015A",96500
"E08000028","Sandwell","E01010019","Sandwell 024B",97000
"E08000028","Sandwell","E01009987","Sandwell 019B",98500
"E08000028","Sandwell","E01010029","Sandwell 009C",102500
"E08000028","Sandwell","E01010090","Sandwell 005A",102500
"E08000028","Sandwell","E01009982","Sandwell 009A",103225
"E08000028","Sandwell","E01010004","Sandwell 027D",104500
"E08000028","Sandwell","E01009983","Sandwell 009B",105000
"E08000028","Sandwell","E01010091","Sandwell 005B",107000
"E08000028","Sandwell","E01009957","Sandwell 038C",107500
"E08000028","Sandwell","E01009985","Sandwell 018C",107500
"E08000028","Sandwell","E01010057","Sandwell 028D",108000
"E08000028","Sandwell","E01010032","Sandwell 014C",108750
"E08000028","Sandwell","E01009962","Sandwell 004A",109500
"E08000028","Sandwell","E01010055","Sandwell 028B",110000
"E08000028","Sandwell","E01010060","Sandwell 028E",110000
"E08000028","Sandwell","E01009960","Sandwell 003A",111000
"E08000028","Sandwell","E01009989","Sandwell 019C",111000
"E08000028","Sandwell","E01010042","Sandwell 035F",111500
"E08000028","Sandwell","E01010054","Sandwell 028A",112000
"E08000028","Sandwell","E01010070","Sandwell 015D",112000
"E08000028","Sandwell","E01009996","Sandwell 010D",112500
"E08000028","Sandwell","E01010016","Sandwell 021B",112500
"E08000028","Sandwell","E01010031","Sandwell 014B",112500
"E08000028","Sandwell","E01010036","Sandwell 007D",112500
"E08000028","Sandwell","E01010080","Sandwell 022C",112750
"E08000028","Sandwell","E01010102","Sandwell 020C",113500
"E08000028","Sandwell","E01010072","Sandwell 021D",114000
"E08000028","Sandwell","E01009929","Sandwell 033A",115000
"E08000028","Sandwell","E01009933","Sandwell 035A",115000
