"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E08000019","Sheffield","E01007913","Sheffield 018C",52000
"E08000019","Sheffield","E01008114","Sheffield 074A",55995
"E08000019","Sheffield","E01007944","Sheffield 022F",57500
"E08000019","Sheffield","E01008084","Sheffield 070D",58000
"E08000019","Sheffield","E01007940","Sheffield 022E",61000
"E08000019","Sheffield","E01007872","Sheffield 020B",63750
"E08000019","Sheffield","E01007914","Sheffield 018D",68500
"E08000019","Sheffield","E01007949","Sheffield 020E",70000
"E08000019","Sheffield","E01008097","Sheffield 043C",72000
"E08000019","Sheffield","E01007877","Sheffield 022D",73000
"E08000019","Sheffield","E01008098","Sheffield 048A",73500
"E08000019","Sheffield","E01007874","Sheffield 022A",74000
"E08000019","Sheffield","E01007883","Sheffield 027A",75000
"E08000019","Sheffield","E01008009","Sheffield 045E",75000
"E08000019","Sheffield","E01008055","Sheffield 007C",75125
"E08000019","Sheffield","E01007878","Sheffield 075A",77000
"E08000019","Sheffield","E01007902","Sheffield 027B",77500
"E08000019","Sheffield","E01007946","Sheffield 015C",79750
"E08000019","Sheffield","E01008022","Sheffield 065C",80000
"E08000019","Sheffield","E01008092","Sheffield 012D",80000
"E08000019","Sheffield","E01007904","Sheffield 018B",82000
"E08000019","Sheffield","E01007849","Sheffield 010A",82250
"E08000019","Sheffield","E01008090","Sheffield 012C",82250
"E08000019","Sheffield","E01007856","Sheffield 007A",82500
"E08000019","Sheffield","E01007950","Sheffield 015D",83000
"E08000019","Sheffield","E01008124","Sheffield 012F",83000
"E08000019","Sheffield","E01008103","Sheffield 048D",83500
"E08000019","Sheffield","E01008085","Sheffield 009A",84000
"E08000019","Sheffield","E01007979","Sheffield 051D",85000
"E08000019","Sheffield","E01008057","Sheffield 007D",85000
"E08000019","Sheffield","E01008076","Sheffield 060C",85000
"E08000019","Sheffield","E01008116","Sheffield 009C",85000
"E08000019","Sheffield","E01008062","Sheffield 013E",85500
"E08000019","Sheffield","E01007885","Sheffield 075E",86000
