"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E07000105","Ashford","E01032817","Ashford 009G",135000
"E07000105","Ashford","E01024027","Ashford 005D",155000
"E07000105","Ashford","E01032815","Ashford 009F",158975
"E07000105","Ashford","E01024028","Ashford 007F",171750
"E07000105","Ashford","E01024002","Ashford 005B",180000
"E07000105","Ashford","E01024016","Ashford 007D",181500
"E07000105","Ashford","E01023973","Ashford 005A",185000
"E07000105","Ashford","E01024020","Ashford 008C",186000
"E07000105","Ashford","E01024019","Ashford 008B",187475
"E07000105","Ashford","E01023977","Ashford 007C",205000
"E07000105","Ashford","E01023975","Ashford 007B",206500
"E07000105","Ashford","E01023974","Ashford 007A",207000
"E07000105","Ashford","E01023972","Ashford 006A",210000
"E07000105","Ashford","E01024021","Ashford 004G",210000
"E07000105","Ashford","E01032824","Ashford 009J",213500
"E07000105","Ashford","E01024001","Ashford 009A",217000
"E07000105","Ashford","E01023993","Ashford 004F",219000
"E07000105","Ashford","E01032823","Ashford 008F",225000
"E07000105","Ashford","E01023990","Ashford 002D",225500
"E07000105","Ashford","E01023976","Ashford 008A",226500
"E07000105","Ashford","E01024005","Ashford 006F",227000
"E07000105","Ashford","E01032810","Ashford 001F",230000
"E07000105","Ashford","E01023981","Ashford 004B",237000
"E07000105","Ashford","E01023980","Ashford 004A",237500
"E07000105","Ashford","E01024029","Ashford 005E",239000
"E07000105","Ashford","E01032813","Ashford 012E",247500
"E07000105","Ashford","E01024023","Ashford 005C",250500
"E07000105","Ashford","E01024017","Ashford 007E",255000
"E07000105","Ashford","E01032822","Ashford 003E",260000
"E07000105","Ashford","E01032819","Ashford 009I",261000
"E07000105","Ashford","E01032816","Ashford 008E",265000
"E07000105","Ashford","E01023983","Ashford 003A",265050
"E07000105","Ashford","E01023999","Ashford 003B",267500
"E07000105","Ashford","E01024003","Ashford 006D",267500
"E07000105","Ashford","E01032821","Ashford 004J",269995
"E07000105","Ashford","E01032818","Ashford 009H",270000
"E07000105","Ashford","E01023995","Ashford 006B",274000
"E07000105","Ashford","E01024022","Ashford 004H",275000
"E07000105","Ashford","E01024010","Ashford 013B",280500
"E07000105","Ashford","E01032814","Ashford 012F",281500
"E07000105","Ashford","E01023996","Ashford 006C",288000
"E07000105","Ashford","E01023992","Ashford 004E",297475
"E07000105","Ashford","E01023979","Ashford 011B",297500
"E07000105","Ashford","E01024037","Ashford 014D",300000
"E07000105","Ashford","E01032820","Ashford 004I",304500
"E07000105","Ashford","E01024013","Ashford 010A",307250
"E07000105","Ashford","E01024032","Ashford 011C",312500
"E07000105","Ashford","E01024012","Ashford 013D",315000
"E07000105","Ashford","E01024034","Ashford 010D",315000
"E07000105","Ashford","E01024008","Ashford 009D",318750
"E07000105","Ashford","E01032811","Ashford 003D",319500
"E07000105","Ashford","E01024025","Ashford 013F",320000
"E07000105","Ashford","E01024011","Ashford 013C",321500
"E07000105","Ashford","E01023984","Ashford 004C",327000
"E07000105","Ashford","E01023985","Ashford 002A",340000
"E07000105","Ashford","E01023998","Ashford 014B",341000
"E07000105","Ashford","E01024006","Ashford 009B",350000
"E07000105","Ashford","E01024031","Ashford 012B",350000
"E07000105","Ashford","E01023988","Ashford 001C",355000
"E07000105","Ashford","E01024041","Ashford 001E",365000
"E07000105","Ashford","E01024038","Ashford 012C",366147
"E07000105","Ashford","E01023987","Ashford 001B",375000
"E07000105","Ashford","E01024024","Ashford 013E",376000
"E07000105","Ashford","E01023986","Ashford 002B",409000
"E07000105","Ashford","E01023989","Ashford 002C",410000
"E07000105","Ashford","E01024039","Ashford 012D",410000
"E07000105","Ashford","E01024004","Ashford 006E",419995
"E07000105","Ashford","E01024036","Ashford 011D",430000
"E07000105","Ashford","E01024014","Ashford 010B",432500
"E07000105","Ashford","E01024035","Ashford 002F",435000
"E07000105","Ashford","E01032812","Ashford 001G",445000
"E07000105","Ashford","E01024040","Ashford 001D",456000
"E07000105","Ashford","E01024026","Ashford 014C",462500
"E07000105","Ashford","E01023997","Ashford 014A",465000
"E07000105","Ashford","E01024015","Ashford 010C",466000
"E07000105","Ashford","E01023978","Ashford 011A",489575
"E07000105","Ashford","E01024009","Ashford 013A",534000
"E07000105","Ashford","E01024033","Ashford 002E",630000
