"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"W06000018","Caerphilly","W01001325","Caerphilly 003A","103750"
"W06000018","Caerphilly","W01001326","Caerphilly 003B","82500"
"W06000018","Caerphilly","W01001328","Caerphilly 014B","117500"
"W06000018","Caerphilly","W01001329","Caerphilly 014C","101225"
"W06000018","Caerphilly","W01001327","Caerphilly 014A","116000"
"W06000018","Caerphilly","W01001333","Caerphilly 018D","76000"
"W06000018","Caerphilly","W01001331","Caerphilly 018B","109000"
"W06000018","Caerphilly","W01001332","Caerphilly 018C","89475"
"W06000018","Caerphilly","W01001330","Caerphilly 018A","122500"
"W06000018","Caerphilly","W01001334","Caerphilly 005A","83000"
"W06000018","Caerphilly","W01001335","Caerphilly 005B","94000"
"W06000018","Caerphilly","W01001339","Caerphilly 004D","91000"
"W06000018","Caerphilly","W01001336","Caerphilly 004A","75000"
"W06000018","Caerphilly","W01001338","Caerphilly 004C","75000"
"W06000018","Caerphilly","W01001337","Caerphilly 004B","89995"
"W06000018","Caerphilly","W01001340","Caerphilly 020A","189497.5"
"W06000018","Caerphilly","W01001346","Caerphilly 020D","128000"
"W06000018","Caerphilly","W01001344","Caerphilly 020C","162000"
"W06000018","Caerphilly","W01001343","Caerphilly 021B","152750"
"W06000018","Caerphilly","W01001345","Caerphilly 021C","71250"
"W06000018","Caerphilly","W01001341","Caerphilly 020B","109950"
"W06000018","Caerphilly","W01001342","Caerphilly 021A","160000"
"W06000018","Caerphilly","W01001351","Caerphilly 005D","164995"
"W06000018","Caerphilly","W01001348","Caerphilly 009A","98900"
"W06000018","Caerphilly","W01001349","Caerphilly 009B","173000"
"W06000018","Caerphilly","W01001350","Caerphilly 009C","115000"
"W06000018","Caerphilly","W01001347","Caerphilly 005C","112000"
"W06000018","Caerphilly","W01001353","Caerphilly 007B","131000"
"W06000018","Caerphilly","W01001352","Caerphilly 007A","97500"
"W06000018","Caerphilly","W01001354","Caerphilly 014D","126725"
"W06000018","Caerphilly","W01001355","Caerphilly 015A","115000"
"W06000018","Caerphilly","W01001358","Caerphilly 006C","86500"
"W06000018","Caerphilly","W01001357","Caerphilly 006B","157750"
"W06000018","Caerphilly","W01001359","Caerphilly 006D","86950"
"W06000018","Caerphilly","W01001356","Caerphilly 006A","114250"
"W06000018","Caerphilly","W01001360","Caerphilly 002A","90000"
"W06000018","Caerphilly","W01001361","Caerphilly 002B",":"
"W06000018","Caerphilly","W01001362","Caerphilly 003C","84000"
"W06000018","Caerphilly","W01001365","Caerphilly 012C","119950"
"W06000018","Caerphilly","W01001364","Caerphilly 012B","107000"
"W06000018","Caerphilly","W01001363","Caerphilly 012A","184995"
"W06000018","Caerphilly","W01001367","Caerphilly 019B","120000"
"W06000018","Caerphilly","W01001366","Caerphilly 019A","147500"
"W06000018","Caerphilly","W01001368","Caerphilly 019C","140000"
"W06000018","Caerphilly","W01001369","Caerphilly 012D","124975"
"W06000018","Caerphilly","W01001372","Caerphilly 022B","145000"
"W06000018","Caerphilly","W01001370","Caerphilly 023A","138000"
"W06000018","Caerphilly","W01001371","Caerphilly 022A","256500"
"W06000018","Caerphilly","W01001373","Caerphilly 022C","150000"
"W06000018","Caerphilly","W01001376","Caerphilly 001C","75000"
"W06000018","Caerphilly","W01001375","Caerphilly 001B","67500"
"W06000018","Caerphilly","W01001374","Caerphilly 001A","71000"
"W06000018","Caerphilly","W01001379","Caerphilly 013C","142500"
"W06000018","Caerphilly","W01001378","Caerphilly 013B","122000"
"W06000018","Caerphilly","W01001377","Caerphilly 013A","102975"
"W06000018","Caerphilly","W01001383","Caerphilly 010D","110000"
"W06000018","Caerphilly","W01001382","Caerphilly 010C","120000"
"W06000018","Caerphilly","W01001380","Caerphilly 010A","138525"
"W06000018","Caerphilly","W01001381","Caerphilly 010B","78500"
"W06000018","Caerphilly","W01001384","Caerphilly 002C","61000"
"W06000018","Caerphilly","W01001385","Caerphilly 002D","69500"
"W06000018","Caerphilly","W01001386","Caerphilly 002E","56500"
"W06000018","Caerphilly","W01001389","Caerphilly 007E","124500"
"W06000018","Caerphilly","W01001387","Caerphilly 007C","120000"
"W06000018","Caerphilly","W01001388","Caerphilly 007D","136000"
"W06000018","Caerphilly","W01001392","Caerphilly 009D","118500"
"W06000018","Caerphilly","W01001390","Caerphilly 006E","165000"
"W06000018","Caerphilly","W01001391","Caerphilly 006F","120000"
"W06000018","Caerphilly","W01001399","Caerphilly 023E","143000"
"W06000018","Caerphilly","W01001400","Caerphilly 019F","110000"
"W06000018","Caerphilly","W01001395","Caerphilly 023C","135500"
"W06000018","Caerphilly","W01001394","Caerphilly 023B","182625"
"W06000018","Caerphilly","W01001397","Caerphilly 019E","165000"
"W06000018","Caerphilly","W01001393","Caerphilly 019D","137000"
"W06000018","Caerphilly","W01001396","Caerphilly 023D","145000"
"W06000018","Caerphilly","W01001398","Caerphilly 024A","192000"
"W06000018","Caerphilly","W01001403","Caerphilly 011C","125000"
"W06000018","Caerphilly","W01001405","Caerphilly 011E","152000"
"W06000018","Caerphilly","W01001404","Caerphilly 011D","139975"
"W06000018","Caerphilly","W01001402","Caerphilly 011B","89500"
"W06000018","Caerphilly","W01001401","Caerphilly 011A","145000"
"W06000018","Caerphilly","W01001406","Caerphilly 001D","71000"
"W06000018","Caerphilly","W01001407","Caerphilly 016A","115000"
"W06000018","Caerphilly","W01001408","Caerphilly 016B","103250"
"W06000018","Caerphilly","W01001409","Caerphilly 016C","121000"
"W06000018","Caerphilly","W01001410","Caerphilly 016D","124500"
"W06000018","Caerphilly","W01001412","Caerphilly 017B","117500"
"W06000018","Caerphilly","W01001411","Caerphilly 017A","132475"
"W06000018","Caerphilly","W01001413","Caerphilly 017C","132000"
"W06000018","Caerphilly","W01001415","Caerphilly 008B","95000"
"W06000018","Caerphilly","W01001414","Caerphilly 008A","109125"
"W06000018","Caerphilly","W01001417","Caerphilly 008D","150000"
"W06000018","Caerphilly","W01001418","Caerphilly 008E","109950"
"W06000018","Caerphilly","W01001416","Caerphilly 008C","117000"
"W06000018","Caerphilly","W01001419","Caerphilly 021D","346500"
"W06000018","Caerphilly","W01001420","Caerphilly 022D","109000"
"W06000018","Caerphilly","W01001421","Caerphilly 022E",":"
"W06000018","Caerphilly","W01001422","Caerphilly 022F","172000"
"W06000018","Caerphilly","W01001423","Caerphilly 024B","166475"
"W06000018","Caerphilly","W01001427","Caerphilly 024F","184000"
"W06000018","Caerphilly","W01001424","Caerphilly 024C","160000"
"W06000018","Caerphilly","W01001426","Caerphilly 024E","199950"
"W06000018","Caerphilly","W01001425","Caerphilly 024D","157000"
"W06000018","Caerphilly","W01001428","Caerphilly 001E",":"
"W06000018","Caerphilly","W01001429","Caerphilly 001F","85000"
"W06000018","Caerphilly","W01001431","Caerphilly 015C","95000"
"W06000018","Caerphilly","W01001430","Caerphilly 015B","106000"
"W06000018","Caerphilly","W01001434","Caerphilly 013F","173000"
