"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"E09000013","Hammersmith and Fulham","E01001857","Hammersmith and Fulham 007D","356000"
"E09000013","Hammersmith and Fulham","E01001854","Hammersmith and Fulham 007C","630000"
"E09000013","Hammersmith and Fulham","E01001852","Hammersmith and Fulham 007A","645000"
"E09000013","Hammersmith and Fulham","E01001853","Hammersmith and Fulham 007B","860000"
"E09000013","Hammersmith and Fulham","E01001855","Hammersmith and Fulham 010B","570000"
"E09000013","Hammersmith and Fulham","E01001851","Hammersmith and Fulham 010A","940000"
"E09000013","Hammersmith and Fulham","E01001856","Hammersmith and Fulham 010C",":"
"E09000013","Hammersmith and Fulham","E01001860","Hammersmith and Fulham 006B","512500"
"E09000013","Hammersmith and Fulham","E01001863","Hammersmith and Fulham 006D","790000"
"E09000013","Hammersmith and Fulham","E01001858","Hammersmith and Fulham 006A","554000"
"E09000013","Hammersmith and Fulham","E01001861","Hammersmith and Fulham 006C","886250"
"E09000013","Hammersmith and Fulham","E01001862","Hammersmith and Fulham 005A","548750"
"E09000013","Hammersmith and Fulham","E01001864","Hammersmith and Fulham 006E","678500"
"E09000013","Hammersmith and Fulham","E01001865","Hammersmith and Fulham 008B","678750"
"E09000013","Hammersmith and Fulham","E01001859","Hammersmith and Fulham 008A","490000"
"E09000013","Hammersmith and Fulham","E01001873","Hammersmith and Fulham 010E","545000"
"E09000013","Hammersmith and Fulham","E01001866","Hammersmith and Fulham 012A","1092500"
"E09000013","Hammersmith and Fulham","E01001870","Hammersmith and Fulham 012D","545000"
"E09000013","Hammersmith and Fulham","E01001871","Hammersmith and Fulham 012E","620000"
"E09000013","Hammersmith and Fulham","E01001872","Hammersmith and Fulham 012F","507500"
"E09000013","Hammersmith and Fulham","E01001868","Hammersmith and Fulham 012C","590000"
"E09000013","Hammersmith and Fulham","E01001867","Hammersmith and Fulham 012B","625000"
"E09000013","Hammersmith and Fulham","E01001869","Hammersmith and Fulham 010D","1212500"
"E09000013","Hammersmith and Fulham","E01001874","Hammersmith and Fulham 001A","705500"
"E09000013","Hammersmith and Fulham","E01001875","Hammersmith and Fulham 001B","550000"
"E09000013","Hammersmith and Fulham","E01001878","Hammersmith and Fulham 001E","540000"
"E09000013","Hammersmith and Fulham","E01001876","Hammersmith and Fulham 001C",":"
"E09000013","Hammersmith and Fulham","E01001877","Hammersmith and Fulham 001D","650000"
"E09000013","Hammersmith and Fulham","E01001879","Hammersmith and Fulham 019A","741250"
"E09000013","Hammersmith and Fulham","E01001883","Hammersmith and Fulham 017D","892500"
