"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"W06000015","Cardiff","W01001694","Cardiff 036A","156000"
"W06000015","Cardiff","W01001697","Cardiff 036D","160000"
"W06000015","Cardiff","W01001696","Cardiff 036C","169000"
"W06000015","Cardiff","W01001695","Cardiff 036B","108000"
"W06000015","Cardiff","W01001698","Cardiff 036E","144000"
"W06000015","Cardiff","W01001942","Cardiff 049B","144950"
"W06000015","Cardiff","W01001951","Cardiff 049E","170000"
"W06000015","Cardiff","W01001952","Cardiff 049F","141000"
"W06000015","Cardiff","W01001699","Cardiff 049A","130000"
"W06000015","Cardiff","W01001705","Cardiff 045C","140250"
"W06000015","Cardiff","W01001702","Cardiff 045A","179950"
"W06000015","Cardiff","W01001706","Cardiff 041B","149500"
"W06000015","Cardiff","W01001707","Cardiff 041C","151000"
"W06000015","Cardiff","W01001708","Cardiff 045D","115000"
"W06000015","Cardiff","W01001704","Cardiff 041A","119000"
"W06000015","Cardiff","W01001703","Cardiff 045B","148500"
"W06000015","Cardiff","W01001716","Cardiff 035C","197475"
"W06000015","Cardiff","W01001712","Cardiff 040D","243500"
"W06000015","Cardiff","W01001717","Cardiff 035D","221250"
"W06000015","Cardiff","W01001714","Cardiff 035A","392500"
"W06000015","Cardiff","W01001709","Cardiff 040A","238500"
"W06000015","Cardiff","W01001711","Cardiff 040C","199950"
"W06000015","Cardiff","W01001710","Cardiff 040B","219000"
"W06000015","Cardiff","W01001713","Cardiff 040E","220000"
"W06000015","Cardiff","W01001715","Cardiff 035B","267500"
"W06000015","Cardiff","W01001722","Cardiff 028D","170000"
"W06000015","Cardiff","W01001720","Cardiff 028C","185000"
"W06000015","Cardiff","W01001725","Cardiff 032D",":"
"W06000015","Cardiff","W01001726","Cardiff 028E","229500"
"W06000015","Cardiff","W01001724","Cardiff 032C","187500"
"W06000015","Cardiff","W01001721","Cardiff 032A","148000"
"W06000015","Cardiff","W01001922","Cardiff 032E",":"
"W06000015","Cardiff","W01001718","Cardiff 028A","195000"
"W06000015","Cardiff","W01001719","Cardiff 028B","225250"
"W06000015","Cardiff","W01001728","Cardiff 014B","385000"
"W06000015","Cardiff","W01001727","Cardiff 014A","255000"
