"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"E07000225","Chichester","E01031474","Chichester 011A","305000"
"E07000225","Chichester","E01031476","Chichester 009B","575000"
"E07000225","Chichester","E01031475","Chichester 009A","447500"
"E07000225","Chichester","E01031477","Chichester 006A","440000"
"E07000225","Chichester","E01031479","Chichester 005B","693750"
"E07000225","Chichester","E01031478","Chichester 005A","645000"
"E07000225","Chichester","E01031484","Chichester 010C","312500"
"E07000225","Chichester","E01031480","Chichester 010A","261000"
"E07000225","Chichester","E01031481","Chichester 010B","277500"
"E07000225","Chichester","E01031483","Chichester 008B","235000"
"E07000225","Chichester","E01031482","Chichester 008A","271250"
"E07000225","Chichester","E01031487","Chichester 006C","692500"
"E07000225","Chichester","E01031486","Chichester 008C","360000"
"E07000225","Chichester","E01031485","Chichester 006B","475000"
"E07000225","Chichester","E01031488","Chichester 008D","437500"
"E07000225","Chichester","E01031492","Chichester 012B","277500"
"E07000225","Chichester","E01031490","Chichester 010D","315000"
"E07000225","Chichester","E01031491","Chichester 010E","354000"
"E07000225","Chichester","E01031489","Chichester 012A","320000"
"E07000225","Chichester","E01031494","Chichester 008E","255000"
"E07000225","Chichester","E01031493","Chichester 011B","413500"
"E07000225","Chichester","E01031495","Chichester 008F","350000"
"E07000225","Chichester","E01031496","Chichester 011C","395000"
"E07000225","Chichester","E01031498","Chichester 005C","997500"
"E07000225","Chichester","E01031497","Chichester 004A","460000"
"E07000225","Chichester","E01031500","Chichester 013B","385000"
"E07000225","Chichester","E01031499","Chichester 013A","311000"
"E07000225","Chichester","E01031501","Chichester 013C","286950"
"E07000225","Chichester","E01031504","Chichester 001C","395000"
"E07000225","Chichester","E01031502","Chichester 001A","630000"
"E07000225","Chichester","E01031503","Chichester 001B","487000"
"E07000225","Chichester","E01031505","Chichester 011D","375000"
"E07000225","Chichester","E01031507","Chichester 007B","535000"
"E07000225","Chichester","E01031506","Chichester 007A","602500"
"E07000225","Chichester","E01031508","Chichester 003A","440000"
"E07000225","Chichester","E01031509","Chichester 006D","411000"
"E07000225","Chichester","E01031511","Chichester 004C","340000"
"E07000225","Chichester","E01031512","Chichester 004D","265500"
"E07000225","Chichester","E01032717","Chichester 004F","458000"
"E07000225","Chichester","E01031513","Chichester 012C","460000"
"E07000225","Chichester","E01031514","Chichester 005D","391250"
"E07000225","Chichester","E01031516","Chichester 005F","476500"
"E07000225","Chichester","E01031515","Chichester 005E","300000"
"E07000225","Chichester","E01031517","Chichester 002A","537500"
"E07000225","Chichester","E01031519","Chichester 001D","650000"
"E07000225","Chichester","E01031518","Chichester 002B","735000"
"E07000225","Chichester","E01031521","Chichester 003C","1049000"
"E07000225","Chichester","E01031520","Chichester 003B","480000"
"E07000225","Chichester","E01031522","Chichester 014A","240000"
"E07000225","Chichester","E01031523","Chichester 014B","280000"
"E07000225","Chichester","E01031525","Chichester 014D","277500"
"E07000225","Chichester","E01031524","Chichester 014C","300000"
"E07000225","Chichester","E01031526","Chichester 014E","362750"
"E07000225","Chichester","E01031528","Chichester 014G","300000"
"E07000225","Chichester","E01031527","Chichester 014F","345000"
"E07000225","Chichester","E01031530","Chichester 012D","327500"
"E07000225","Chichester","E01031529","Chichester 013D","495000"
"E07000225","Chichester","E01031533","Chichester 007D","242000"
"E07000225","Chichester","E01031532","Chichester 009C","309000"
"E07000225","Chichester","E01031535","Chichester 009E","370000"
"E07000225","Chichester","E01031534","Chichester 009D","355000"
"E07000225","Chichester","E01031531","Chichester 007C","313000"
"E07000225","Chichester","E01031536","Chichester 003D","565000"
"E07000225","Chichester","E01031538","Chichester 012E","288000"
"E07000225","Chichester","E01031539","Chichester 012F","306247.5"
"E07000225","Chichester","E01031542","Chichester 013G","625000"
"E07000225","Chichester","E01031540","Chichester 013E","640000"
"E07000225","Chichester","E01031541","Chichester 013F","432500"
"E07000225","Chichester","E01031543","Chichester 007E","388975"
"E07000225","Chichester","E01031544","Chichester 002C","475000"
"E07000225","Chichester","E01031545","Chichester 002D","525000"
