"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"W06000016","Rhondda Cynon Taf","W01001137","Rhondda Cynon Taf 005A","68550"
"W06000016","Rhondda Cynon Taf","W01001139","Rhondda Cynon Taf 005C","87500"
"W06000016","Rhondda Cynon Taf","W01001138","Rhondda Cynon Taf 005B","78000"
"W06000016","Rhondda Cynon Taf","W01001141","Rhondda Cynon Taf 005E","76000"
"W06000016","Rhondda Cynon Taf","W01001140","Rhondda Cynon Taf 005D","58000"
"W06000016","Rhondda Cynon Taf","W01001142","Rhondda Cynon Taf 005F","71000"
"W06000016","Rhondda Cynon Taf","W01001146","Rhondda Cynon Taf 012D","99950"
"W06000016","Rhondda Cynon Taf","W01001145","Rhondda Cynon Taf 012C","99250"
"W06000016","Rhondda Cynon Taf","W01001143","Rhondda Cynon Taf 012A","94000"
"W06000016","Rhondda Cynon Taf","W01001144","Rhondda Cynon Taf 012B","48650"
"W06000016","Rhondda Cynon Taf","W01001148","Rhondda Cynon Taf 002A","70000"
"W06000016","Rhondda Cynon Taf","W01001147","Rhondda Cynon Taf 004A","128997.5"
"W06000016","Rhondda Cynon Taf","W01001150","Rhondda Cynon Taf 003B","64000"
"W06000016","Rhondda Cynon Taf","W01001149","Rhondda Cynon Taf 003A","104500"
"W06000016","Rhondda Cynon Taf","W01001151","Rhondda Cynon Taf 003C","175000"
"W06000016","Rhondda Cynon Taf","W01001152","Rhondda Cynon Taf 002B","160000"
"W06000016","Rhondda Cynon Taf","W01001153","Rhondda Cynon Taf 002C","81000"
"W06000016","Rhondda Cynon Taf","W01001156","Rhondda Cynon Taf 003E","152000"
"W06000016","Rhondda Cynon Taf","W01001155","Rhondda Cynon Taf 002D","78000"
"W06000016","Rhondda Cynon Taf","W01001154","Rhondda Cynon Taf 003D","78250"
"W06000016","Rhondda Cynon Taf","W01001159","Rhondda Cynon Taf 028C","139950"
"W06000016","Rhondda Cynon Taf","W01001158","Rhondda Cynon Taf 028B","128500"
"W06000016","Rhondda Cynon Taf","W01001157","Rhondda Cynon Taf 028A","138250"
"W06000016","Rhondda Cynon Taf","W01001161","Rhondda Cynon Taf 029B","186995"
"W06000016","Rhondda Cynon Taf","W01001160","Rhondda Cynon Taf 029A","130000"
"W06000016","Rhondda Cynon Taf","W01001162","Rhondda Cynon Taf 025A","189950"
"W06000016","Rhondda Cynon Taf","W01001916","Rhondda Cynon Taf 027G","203000"
"W06000016","Rhondda Cynon Taf","W01001915","Rhondda Cynon Taf 027F","196000"
"W06000016","Rhondda Cynon Taf","W01001165","Rhondda Cynon Taf 019B","103750"
"W06000016","Rhondda Cynon Taf","W01001164","Rhondda Cynon Taf 019A","87000"
"W06000016","Rhondda Cynon Taf","W01001166","Rhondda Cynon Taf 016A","50000"
"W06000016","Rhondda Cynon Taf","W01001167","Rhondda Cynon Taf 016B","60000"
"W06000016","Rhondda Cynon Taf","W01001170","Rhondda Cynon Taf 004D","142497.5"
"W06000016","Rhondda Cynon Taf","W01001169","Rhondda Cynon Taf 004C","153500"
"W06000016","Rhondda Cynon Taf","W01001168","Rhondda Cynon Taf 004B","91000"
"W06000016","Rhondda Cynon Taf","W01001172","Rhondda Cynon Taf 020A","95500"
"W06000016","Rhondda Cynon Taf","W01001174","Rhondda Cynon Taf 020C","68000"
"W06000016","Rhondda Cynon Taf","W01001173","Rhondda Cynon Taf 020B","77000"
"W06000016","Rhondda Cynon Taf","W01001171","Rhondda Cynon Taf 017A","83000"
"W06000016","Rhondda Cynon Taf","W01001176","Rhondda Cynon Taf 013A","57500"
"W06000016","Rhondda Cynon Taf","W01001175","Rhondda Cynon Taf 009A","60000"
"W06000016","Rhondda Cynon Taf","W01001177","Rhondda Cynon Taf 009B","51000"
"W06000016","Rhondda Cynon Taf","W01001178","Rhondda Cynon Taf 023A","92000"
"W06000016","Rhondda Cynon Taf","W01001179","Rhondda Cynon Taf 023B","78500"
"W06000016","Rhondda Cynon Taf","W01001180","Rhondda Cynon Taf 015A","78000"
"W06000016","Rhondda Cynon Taf","W01001181","Rhondda Cynon Taf 015B","224995"
"W06000016","Rhondda Cynon Taf","W01001182","Rhondda Cynon Taf 021A","85000"
"W06000016","Rhondda Cynon Taf","W01001183","Rhondda Cynon Taf 021B","80000"
"W06000016","Rhondda Cynon Taf","W01001185","Rhondda Cynon Taf 022A","125500"
"W06000016","Rhondda Cynon Taf","W01001184","Rhondda Cynon Taf 026A","141975"
"W06000016","Rhondda Cynon Taf","W01001187","Rhondda Cynon Taf 001B","93500"
