"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"E06000025","South Gloucestershire","E01014861","South Gloucestershire 005A","375000"
"E06000025","South Gloucestershire","E01014862","South Gloucestershire 005B","426250"
"E06000025","South Gloucestershire","E01014863","South Gloucestershire 004A","290500"
"E06000025","South Gloucestershire","E01014864","South Gloucestershire 004B","350000"
"E06000025","South Gloucestershire","E01014865","South Gloucestershire 024A","290000"
"E06000025","South Gloucestershire","E01014866","South Gloucestershire 032A","290000"
"E06000025","South Gloucestershire","E01014870","South Gloucestershire 024C","380000"
"E06000025","South Gloucestershire","E01014869","South Gloucestershire 024B","410000"
"E06000025","South Gloucestershire","E01014868","South Gloucestershire 019B","280000"
"E06000025","South Gloucestershire","E01014867","South Gloucestershire 019A","320000"
"E06000025","South Gloucestershire","E01014871","South Gloucestershire 024D","289500"
"E06000025","South Gloucestershire","E01014872","South Gloucestershire 009A","225000"
"E06000025","South Gloucestershire","E01014874","South Gloucestershire 009B","255000"
"E06000025","South Gloucestershire","E01014873","South Gloucestershire 012A","337750"
"E06000025","South Gloucestershire","E01014877","South Gloucestershire 009D","285500"
"E06000025","South Gloucestershire","E01014879","South Gloucestershire 009E","335000"
"E06000025","South Gloucestershire","E01014875","South Gloucestershire 012B","247750"
"E06000025","South Gloucestershire","E01014876","South Gloucestershire 009C","210000"
"E06000025","South Gloucestershire","E01014878","South Gloucestershire 012C","250000"
"E06000025","South Gloucestershire","E01014880","South Gloucestershire 012D","273500"
"E06000025","South Gloucestershire","E01014882","South Gloucestershire 012E","216000"
"E06000025","South Gloucestershire","E01014883","South Gloucestershire 012F","226000"
"E06000025","South Gloucestershire","E01014881","South Gloucestershire 009F","291250"
"E06000025","South Gloucestershire","E01014885","South Gloucestershire 003B","409500"
"E06000025","South Gloucestershire","E01014884","South Gloucestershire 003A","302500"
"E06000025","South Gloucestershire","E01014889","South Gloucestershire 008D","255000"
"E06000025","South Gloucestershire","E01014888","South Gloucestershire 008C","312500"
"E06000025","South Gloucestershire","E01014886","South Gloucestershire 008A","260000"
"E06000025","South Gloucestershire","E01014887","South Gloucestershire 008B","357500"
"E06000025","South Gloucestershire","E01014891","South Gloucestershire 024F","425000"
"E06000025","South Gloucestershire","E01014890","South Gloucestershire 024E","387500"
"E06000025","South Gloucestershire","E01014895","South Gloucestershire 014D","213500"
"E06000025","South Gloucestershire","E01014894","South Gloucestershire 014C","245000"
"E06000025","South Gloucestershire","E01014892","South Gloucestershire 014A","198000"
"E06000025","South Gloucestershire","E01014893","South Gloucestershire 014B","224250"
"E06000025","South Gloucestershire","E01014896","South Gloucestershire 014E","212000"
"E06000025","South Gloucestershire","E01014900","South Gloucestershire 022D","212500"
"E06000025","South Gloucestershire","E01014897","South Gloucestershire 022A","395000"
"E06000025","South Gloucestershire","E01014898","South Gloucestershire 022B","277475"
"E06000025","South Gloucestershire","E01014899","South Gloucestershire 022C","290000"
"E06000025","South Gloucestershire","E01014901","South Gloucestershire 020A","389995"
"E06000025","South Gloucestershire","E01014902","South Gloucestershire 020B","342500"
"E06000025","South Gloucestershire","E01014903","South Gloucestershire 020C","361500"
"E06000025","South Gloucestershire","E01014907","South Gloucestershire 018D","231250"
"E06000025","South Gloucestershire","E01014908","South Gloucestershire 018E","360000"
"E06000025","South Gloucestershire","E01014906","South Gloucestershire 018C","195000"
"E06000025","South Gloucestershire","E01014905","South Gloucestershire 018B","250000"
"E06000025","South Gloucestershire","E01014904","South Gloucestershire 018A","229250"
"E06000025","South Gloucestershire","E01014910","South Gloucestershire 018G","225000"
"E06000025","South Gloucestershire","E01014909","South Gloucestershire 018F","257000"
"E06000025","South Gloucestershire","E01014912","South Gloucestershire 013B","325000"
"E06000025","South Gloucestershire","E01014911","South Gloucestershire 013A","399000"
"E06000025","South Gloucestershire","E01014913","South Gloucestershire 013C","360000"
"E06000025","South Gloucestershire","E01014914","South Gloucestershire 013D","265000"
"E06000025","South Gloucestershire","E01014921","South Gloucestershire 031F","312000"
"E06000025","South Gloucestershire","E01014919","South Gloucestershire 031D","295000"
"E06000025","South Gloucestershire","E01014918","South Gloucestershire 031C","285000"
"E06000025","South Gloucestershire","E01014920","South Gloucestershire 031E","367500"
"E06000025","South Gloucestershire","E01014916","South Gloucestershire 031A","259000"
"E06000025","South Gloucestershire","E01014917","South Gloucestershire 031B","285000"
"E06000025","South Gloucestershire","E01014915","South Gloucestershire 028A","240000"
"E06000025","South Gloucestershire","E01014928","South Gloucestershire 027D","219250"
"E06000025","South Gloucestershire","E01014927","South Gloucestershire 027C","185000"
"E06000025","South Gloucestershire","E01014926","South Gloucestershire 027B","228000"
"E06000025","South Gloucestershire","E01014922","South Gloucestershire 026A","226000"
"E06000025","South Gloucestershire","E01014925","South Gloucestershire 027A","234000"
"E06000025","South Gloucestershire","E01014924","South Gloucestershire 026C","210000"
"E06000025","South Gloucestershire","E01014923","South Gloucestershire 026B","237500"
"E06000025","South Gloucestershire","E01014929","South Gloucestershire 003C","387500"
"E06000025","South Gloucestershire","E01014930","South Gloucestershire 003D","375000"
"E06000025","South Gloucestershire","E01014931","South Gloucestershire 032B","275000"
"E06000025","South Gloucestershire","E01014934","South Gloucestershire 032E","314000"
"E06000025","South Gloucestershire","E01014932","South Gloucestershire 032C","300000"
"E06000025","South Gloucestershire","E01014935","South Gloucestershire 032F","249000"
"E06000025","South Gloucestershire","E01014933","South Gloucestershire 032D","240000"
"E06000025","South Gloucestershire","E01014938","South Gloucestershire 030B","266750"
"E06000025","South Gloucestershire","E01014940","South Gloucestershire 030D","279975"
"E06000025","South Gloucestershire","E01014936","South Gloucestershire 030A","310000"
"E06000025","South Gloucestershire","E01014937","South Gloucestershire 032G","269975"
"E06000025","South Gloucestershire","E01014939","South Gloucestershire 030C","225000"
"E06000025","South Gloucestershire","E01014942","South Gloucestershire 030F","212500"
"E06000025","South Gloucestershire","E01014943","South Gloucestershire 029A","215500"
"E06000025","South Gloucestershire","E01014944","South Gloucestershire 029B","250000"
"E06000025","South Gloucestershire","E01014945","South Gloucestershire 030G","265000"
"E06000025","South Gloucestershire","E01014941","South Gloucestershire 030E","289000"
"E06000025","South Gloucestershire","E01014951","South Gloucestershire 011F","215000"
"E06000025","South Gloucestershire","E01014948","South Gloucestershire 011C","210500"
"E06000025","South Gloucestershire","E01014947","South Gloucestershire 011B","287000"
"E06000025","South Gloucestershire","E01014946","South Gloucestershire 011A","214750"
"E06000025","South Gloucestershire","E01014949","South Gloucestershire 011D","228972.5"
"E06000025","South Gloucestershire","E01014952","South Gloucestershire 011G","255000"
"E06000025","South Gloucestershire","E01014950","South Gloucestershire 011E","220050"
"E06000025","South Gloucestershire","E01014953","South Gloucestershire 005C","274500"
"E06000025","South Gloucestershire","E01014954","South Gloucestershire 005D","214000"
"E06000025","South Gloucestershire","E01014959","South Gloucestershire 023A","245000"
"E06000025","South Gloucestershire","E01014961","South Gloucestershire 023C","267500"
"E06000025","South Gloucestershire","E01014960","South Gloucestershire 023B","239000"
"E06000025","South Gloucestershire","E01014955","South Gloucestershire 025A","240000"
"E06000025","South Gloucestershire","E01014956","South Gloucestershire 025B","254000"
"E06000025","South Gloucestershire","E01014957","South Gloucestershire 025C","220000"
"E06000025","South Gloucestershire","E01014958","South Gloucestershire 027E","218750"
"E06000025","South Gloucestershire","E01014963","South Gloucestershire 004D","495000"
"E06000025","South Gloucestershire","E01014962","South Gloucestershire 004C","517500"
"E06000025","South Gloucestershire","E01014967","South Gloucestershire 021C","305000"
"E06000025","South Gloucestershire","E01033336","South Gloucestershire 021G","319950"
"E06000025","South Gloucestershire","E01014966","South Gloucestershire 021B","278500"
"E06000025","South Gloucestershire","E01033338","South Gloucestershire 019F","245000"
"E06000025","South Gloucestershire","E01014964","South Gloucestershire 021A","344000"
"E06000025","South Gloucestershire","E01014965","South Gloucestershire 020D","332500"
"E06000025","South Gloucestershire","E01014968","South Gloucestershire 023D","228000"
"E06000025","South Gloucestershire","E01014969","South Gloucestershire 021D","277500"
"E06000025","South Gloucestershire","E01033339","South Gloucestershire 019G","250000"
"E06000025","South Gloucestershire","E01014972","South Gloucestershire 029C","315000"
"E06000025","South Gloucestershire","E01014976","South Gloucestershire 026F","226500"
"E06000025","South Gloucestershire","E01014977","South Gloucestershire 025E","205000"
"E06000025","South Gloucestershire","E01014974","South Gloucestershire 025D","263975"
"E06000025","South Gloucestershire","E01014975","South Gloucestershire 026E","230000"
"E06000025","South Gloucestershire","E01014973","South Gloucestershire 026D","225000"
"E06000025","South Gloucestershire","E01014982","South Gloucestershire 015C","216000"
"E06000025","South Gloucestershire","E01014980","South Gloucestershire 015B","320000"
"E06000025","South Gloucestershire","E01014979","South Gloucestershire 015A","267500"
"E06000025","South Gloucestershire","E01014978","South Gloucestershire 017A","347750"
"E06000025","South Gloucestershire","E01014981","South Gloucestershire 017B","267500"
"E06000025","South Gloucestershire","E01014984","South Gloucestershire 015E","291250"
"E06000025","South Gloucestershire","E01014983","South Gloucestershire 015D","235000"
"E06000025","South Gloucestershire","E01014989","South Gloucestershire 001E","386950"
"E06000025","South Gloucestershire","E01014985","South Gloucestershire 001A","365000"
"E06000025","South Gloucestershire","E01014987","South Gloucestershire 001C","336495"
"E06000025","South Gloucestershire","E01014986","South Gloucestershire 001B","210000"
"E06000025","South Gloucestershire","E01014988","South Gloucestershire 001D","347000"
"E06000025","South Gloucestershire","E01014991","South Gloucestershire 002B","200000"
"E06000025","South Gloucestershire","E01014992","South Gloucestershire 002C","290000"
"E06000025","South Gloucestershire","E01014993","South Gloucestershire 002D","353000"
"E06000025","South Gloucestershire","E01014990","South Gloucestershire 002A","270000"
"E06000025","South Gloucestershire","E01014994","South Gloucestershire 019D","322475"
"E06000025","South Gloucestershire","E01014995","South Gloucestershire 019E","312500"
"E06000025","South Gloucestershire","E01015000","South Gloucestershire 016C","337500"
"E06000025","South Gloucestershire","E01015001","South Gloucestershire 016D","377500"
"E06000025","South Gloucestershire","E01014996","South Gloucestershire 017C","350000"
"E06000025","South Gloucestershire","E01033333","South Gloucestershire 017F","387475"
"E06000025","South Gloucestershire","E01014998","South Gloucestershire 016A","316750"
"E06000025","South Gloucestershire","E01014999","South Gloucestershire 016B","330000"
"E06000025","South Gloucestershire","E01015008","South Gloucestershire 028E","225000"
"E06000025","South Gloucestershire","E01015002","South Gloucestershire 029D","217500"
"E06000025","South Gloucestershire","E01015006","South Gloucestershire 029F","225000"
"E06000025","South Gloucestershire","E01015004","South Gloucestershire 029E","232000"
"E06000025","South Gloucestershire","E01015003","South Gloucestershire 028B","260000"
"E06000025","South Gloucestershire","E01015007","South Gloucestershire 028D","200000"
"E06000025","South Gloucestershire","E01015005","South Gloucestershire 028C","220000"
"E06000025","South Gloucestershire","E01015011","South Gloucestershire 010C","265000"
"E06000025","South Gloucestershire","E01015012","South Gloucestershire 010D","263725"
"E06000025","South Gloucestershire","E01015009","South Gloucestershire 010A","220000"
"E06000025","South Gloucestershire","E01015010","South Gloucestershire 010B","211250"
"E06000025","South Gloucestershire","E01015013","South Gloucestershire 010E","204500"
"E06000025","South Gloucestershire","E01015015","South Gloucestershire 006B","315000"
"E06000025","South Gloucestershire","E01015018","South Gloucestershire 006E","297500"
"E06000025","South Gloucestershire","E01015017","South Gloucestershire 006D","290000"
"E06000025","South Gloucestershire","E01015014","South Gloucestershire 006A","340000"
"E06000025","South Gloucestershire","E01015016","South Gloucestershire 006C","330000"
"E06000025","South Gloucestershire","E01015019","South Gloucestershire 007A","205500"
"E06000025","South Gloucestershire","E01015022","South Gloucestershire 007D","205000"
"E06000025","South Gloucestershire","E01015021","South Gloucestershire 007C","250000"
"E06000025","South Gloucestershire","E01015020","South Gloucestershire 007B","197500"
"E06000025","South Gloucestershire","E01033331","South Gloucestershire 017E","329975"
"E06000025","South Gloucestershire","E01033334","South Gloucestershire 021F","259000"
