"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"W06000020","Torfaen","W01001485","Torfaen 002D","120000"
"W06000020","Torfaen","W01001486","Torfaen 002E","90000"
"W06000020","Torfaen","W01001483","Torfaen 002B","98000"
"W06000020","Torfaen","W01001484","Torfaen 002C","129500"
"W06000020","Torfaen","W01001482","Torfaen 002A","129000"
"W06000020","Torfaen","W01001490","Torfaen 001D","79000"
"W06000020","Torfaen","W01001487","Torfaen 001A","181000"
"W06000020","Torfaen","W01001489","Torfaen 001C","84950"
"W06000020","Torfaen","W01001488","Torfaen 001B","95000"
"W06000020","Torfaen","W01001491","Torfaen 004A","102000"
"W06000020","Torfaen","W01001492","Torfaen 012A","135250"
"W06000020","Torfaen","W01001494","Torfaen 008B","149500"
"W06000020","Torfaen","W01001493","Torfaen 008A","128750"
"W06000020","Torfaen","W01001495","Torfaen 008C","181250"
"W06000020","Torfaen","W01001496","Torfaen 004B","93000"
"W06000020","Torfaen","W01001497","Torfaen 011A","114000"
"W06000020","Torfaen","W01001500","Torfaen 011D","222500"
"W06000020","Torfaen","W01001498","Torfaen 011B","115000"
"W06000020","Torfaen","W01001499","Torfaen 011C","119000"
"W06000020","Torfaen","W01001502","Torfaen 011E","161000"
"W06000020","Torfaen","W01001503","Torfaen 009B","102500"
"W06000020","Torfaen","W01001501","Torfaen 009A","92500"
"W06000020","Torfaen","W01001506","Torfaen 010A","111000"
"W06000020","Torfaen","W01001505","Torfaen 013B","228995"
"W06000020","Torfaen","W01001504","Torfaen 013A","155000"
"W06000020","Torfaen","W01001507","Torfaen 008D","132500"
"W06000020","Torfaen","W01001508","Torfaen 013C","220000"
"W06000020","Torfaen","W01001509","Torfaen 013D","238000"
"W06000020","Torfaen","W01001510","Torfaen 005A","159950"
"W06000020","Torfaen","W01001512","Torfaen 005C","166000"
"W06000020","Torfaen","W01001511","Torfaen 005B","137000"
"W06000020","Torfaen","W01001513","Torfaen 005D","205000"
"W06000020","Torfaen","W01001515","Torfaen 006B","120000"
"W06000020","Torfaen","W01001516","Torfaen 006C","125000"
"W06000020","Torfaen","W01001518","Torfaen 006E","152000"
"W06000020","Torfaen","W01001517","Torfaen 006D","158000"
"W06000020","Torfaen","W01001514","Torfaen 006A","155000"
"W06000020","Torfaen","W01001519","Torfaen 007A","83500"
"W06000020","Torfaen","W01001522","Torfaen 007D","112000"
"W06000020","Torfaen","W01001520","Torfaen 007B","235995"
"W06000020","Torfaen","W01001521","Torfaen 007C","144000"
"W06000020","Torfaen","W01001523","Torfaen 004C","85000"
"W06000020","Torfaen","W01001524","Torfaen 004D","140000"
"W06000020","Torfaen","W01001525","Torfaen 003A","125000"
"W06000020","Torfaen","W01001527","Torfaen 010C","110000"
"W06000020","Torfaen","W01001526","Torfaen 010B","104500"
"W06000020","Torfaen","W01001528","Torfaen 010D","219500"
"W06000020","Torfaen","W01001529","Torfaen 003B","96750"
"W06000020","Torfaen","W01001531","Torfaen 003D","93000"
"W06000020","Torfaen","W01001530","Torfaen 003C","78000"
"W06000020","Torfaen","W01001532","Torfaen 010E","107500"
"W06000020","Torfaen","W01001534","Torfaen 012C","135000"
"W06000020","Torfaen","W01001535","Torfaen 012D","169500"
"W06000020","Torfaen","W01001533","Torfaen 012B","199250"
"W06000020","Torfaen","W01001539","Torfaen 009E","110000"
"W06000020","Torfaen","W01001536","Torfaen 009C","112000"
"W06000020","Torfaen","W01001537","Torfaen 007E","129500"
"W06000020","Torfaen","W01001538","Torfaen 009D","113750"
"W06000020","Torfaen","W01001541","Torfaen 004F","265000"
"W06000020","Torfaen","W01001540","Torfaen 004E","99000"
