"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"W06000008","Ceredigion","W01000506","Ceredigion 005A","210000"
"W06000008","Ceredigion","W01000508","Ceredigion 009B","181750"
"W06000008","Ceredigion","W01000507","Ceredigion 009A","210000"
"W06000008","Ceredigion","W01000509","Ceredigion 009C","179950"
"W06000008","Ceredigion","W01000510","Ceredigion 009D","135000"
"W06000008","Ceredigion","W01000511","Ceredigion 009E","152500"
"W06000008","Ceredigion","W01000512","Ceredigion 002A","196500"
"W06000008","Ceredigion","W01000513","Ceredigion 002B","140000"
"W06000008","Ceredigion","W01001934","Ceredigion 002F","215000"
"W06000008","Ceredigion","W01000516","Ceredigion 003B","145000"
"W06000008","Ceredigion","W01000515","Ceredigion 003A","145000"
"W06000008","Ceredigion","W01000517","Ceredigion 002D","180000"
"W06000008","Ceredigion","W01000518","Ceredigion 003C","185000"
"W06000008","Ceredigion","W01000519","Ceredigion 010A","196000"
"W06000008","Ceredigion","W01001937","Ceredigion 001F","194000"
"W06000008","Ceredigion","W01000522","Ceredigion 010B","186750"
"W06000008","Ceredigion","W01000523","Ceredigion 001C","188625"
"W06000008","Ceredigion","W01000524","Ceredigion 005B","177500"
"W06000008","Ceredigion","W01000525","Ceredigion 011A","191250"
"W06000008","Ceredigion","W01000528","Ceredigion 008B","170000"
"W06000008","Ceredigion","W01000527","Ceredigion 008A","152500"
"W06000008","Ceredigion","W01000529","Ceredigion 007A","160000"
"W06000008","Ceredigion","W01001936","Ceredigion 003F","204000"
"W06000008","Ceredigion","W01001935","Ceredigion 003E","189000"
"W06000008","Ceredigion","W01000531","Ceredigion 010C","205000"
"W06000008","Ceredigion","W01000532","Ceredigion 007B","175500"
"W06000008","Ceredigion","W01000533","Ceredigion 010D","180000"
"W06000008","Ceredigion","W01000534","Ceredigion 011B","218500"
"W06000008","Ceredigion","W01000535","Ceredigion 008C","177500"
"W06000008","Ceredigion","W01000536","Ceredigion 011E","197500"
"W06000008","Ceredigion","W01000537","Ceredigion 008D","185000"
"W06000008","Ceredigion","W01000538","Ceredigion 005C","172500"
"W06000008","Ceredigion","W01000539","Ceredigion 005D","224000"
"W06000008","Ceredigion","W01000540","Ceredigion 005E","166000"
"W06000008","Ceredigion","W01000541","Ceredigion 008E","150250"
"W06000008","Ceredigion","W01000542","Ceredigion 011F","168500"
"W06000008","Ceredigion","W01000543","Ceredigion 011C","189000"
"W06000008","Ceredigion","W01000544","Ceredigion 007C","224000"
"W06000008","Ceredigion","W01000545","Ceredigion 007D","233000"
"W06000008","Ceredigion","W01000546","Ceredigion 009F","200000"
"W06000008","Ceredigion","W01000547","Ceredigion 009G","200500"
"W06000008","Ceredigion","W01000548","Ceredigion 001D","166500"
"W06000008","Ceredigion","W01000549","Ceredigion 001E","175000"
"W06000008","Ceredigion","W01000550","Ceredigion 011G","116250"
"W06000008","Ceredigion","W01000551","Ceredigion 010E","208750"
"W06000008","Ceredigion","W01000552","Ceredigion 011D","182475"
