"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"E07000122","Pendle","E01025175","Pendle 008B","145000"
"E07000122","Pendle","E01025176","Pendle 008C","123999.5"
"E07000122","Pendle","E01025174","Pendle 008A","137350"
"E07000122","Pendle","E01025177","Pendle 008D","264000"
"E07000122","Pendle","E01025178","Pendle 006A","167500"
"E07000122","Pendle","E01025179","Pendle 006B","123375"
"E07000122","Pendle","E01025180","Pendle 006C","140000"
"E07000122","Pendle","E01025183","Pendle 009C","54000"
"E07000122","Pendle","E01025184","Pendle 009D","54995"
"E07000122","Pendle","E01025182","Pendle 009B","46500"
"E07000122","Pendle","E01025181","Pendle 009A","85500"
"E07000122","Pendle","E01025187","Pendle 012A","120000"
"E07000122","Pendle","E01025185","Pendle 013A","52500"
"E07000122","Pendle","E01025186","Pendle 013B","75000"
"E07000122","Pendle","E01025190","Pendle 012B","120000"
"E07000122","Pendle","E01025189","Pendle 010B","50000"
"E07000122","Pendle","E01025188","Pendle 010A","48500"
"E07000122","Pendle","E01025193","Pendle 001C","227750"
"E07000122","Pendle","E01025192","Pendle 001B","92250"
"E07000122","Pendle","E01025191","Pendle 001A","149500"
"E07000122","Pendle","E01025194","Pendle 001D","107000"
"E07000122","Pendle","E01025198","Pendle 002D","103000"
"E07000122","Pendle","E01025196","Pendle 002B","80000"
"E07000122","Pendle","E01025197","Pendle 002C","148500"
"E07000122","Pendle","E01025195","Pendle 002A","121500"
"E07000122","Pendle","E01025199","Pendle 003A","179950"
"E07000122","Pendle","E01025201","Pendle 003C","103500"
"E07000122","Pendle","E01025200","Pendle 003B","123000"
"E07000122","Pendle","E01025202","Pendle 003D","132500"
"E07000122","Pendle","E01025203","Pendle 006D","152250"
"E07000122","Pendle","E01025204","Pendle 008E","260000"
"E07000122","Pendle","E01025206","Pendle 004B","160000"
"E07000122","Pendle","E01025207","Pendle 004C","72000"
"E07000122","Pendle","E01025205","Pendle 004A","81500"
"E07000122","Pendle","E01025208","Pendle 004D","90000"
"E07000122","Pendle","E01025210","Pendle 010C","62500"
"E07000122","Pendle","E01025209","Pendle 012C","123000"
"E07000122","Pendle","E01025211","Pendle 008F","233475"
"E07000122","Pendle","E01025212","Pendle 013C","169950"
"E07000122","Pendle","E01025213","Pendle 013D","165000"
"E07000122","Pendle","E01025215","Pendle 013F","55000"
"E07000122","Pendle","E01025214","Pendle 013E","172637.5"
"E07000122","Pendle","E01025216","Pendle 012D","111000"
"E07000122","Pendle","E01025218","Pendle 010E",":"
"E07000122","Pendle","E01025217","Pendle 010D","39975"
"E07000122","Pendle","E01025219","Pendle 010F","42000"
"E07000122","Pendle","E01025223","Pendle 005D","94000"
"E07000122","Pendle","E01025222","Pendle 005C","139000"
"E07000122","Pendle","E01025220","Pendle 005A","104750"
"E07000122","Pendle","E01025221","Pendle 005B","99000"
"E07000122","Pendle","E01025224","Pendle 011A","51000"
"E07000122","Pendle","E01025225","Pendle 011B","75000"
"E07000122","Pendle","E01025228","Pendle 007C","151997.5"
"E07000122","Pendle","E01025227","Pendle 007B","56000"
"E07000122","Pendle","E01025226","Pendle 007A","71500"
"E07000122","Pendle","E01025230","Pendle 011D","55000"
"E07000122","Pendle","E01025229","Pendle 011C","46000"
