"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"E07000229","Worthing","E01031778","Worthing 004A","318750"
"E07000229","Worthing","E01031780","Worthing 005C","320000"
"E07000229","Worthing","E01031779","Worthing 009A","255000"
"E07000229","Worthing","E01031781","Worthing 005D","330000"
"E07000229","Worthing","E01031776","Worthing 005A","302500"
"E07000229","Worthing","E01031777","Worthing 005B","278500"
"E07000229","Worthing","E01031785","Worthing 006B","267000"
"E07000229","Worthing","E01031784","Worthing 007B","230495"
"E07000229","Worthing","E01031782","Worthing 007A","330000"
"E07000229","Worthing","E01031783","Worthing 006A","248000"
"E07000229","Worthing","E01031786","Worthing 006C","255500"
"E07000229","Worthing","E01031790","Worthing 010A","191250"
"E07000229","Worthing","E01031787","Worthing 011A","182500"
"E07000229","Worthing","E01031789","Worthing 011C","183000"
"E07000229","Worthing","E01031788","Worthing 011B","200000"
"E07000229","Worthing","E01031791","Worthing 008A","229500"
"E07000229","Worthing","E01031793","Worthing 001A","322500"
"E07000229","Worthing","E01031792","Worthing 003A","292500"
"E07000229","Worthing","E01031795","Worthing 003C","246500"
"E07000229","Worthing","E01031794","Worthing 003B","301750"
"E07000229","Worthing","E01031799","Worthing 008C","292500"
"E07000229","Worthing","E01031798","Worthing 005E","287500"
"E07000229","Worthing","E01031800","Worthing 004C","392000"
"E07000229","Worthing","E01031796","Worthing 008B","260000"
"E07000229","Worthing","E01031801","Worthing 008D","185250"
"E07000229","Worthing","E01031797","Worthing 004B","425000"
"E07000229","Worthing","E01031803","Worthing 013B","592500"
"E07000229","Worthing","E01031805","Worthing 013D","408000"
"E07000229","Worthing","E01031804","Worthing 013C","397000"
"E07000229","Worthing","E01031806","Worthing 013E","296250"
"E07000229","Worthing","E01031802","Worthing 013A","365000"
"E07000229","Worthing","E01031810","Worthing 010D","200000"
"E07000229","Worthing","E01031811","Worthing 010E","224500"
"E07000229","Worthing","E01031809","Worthing 010C","230000"
"E07000229","Worthing","E01031808","Worthing 011D","180000"
"E07000229","Worthing","E01031807","Worthing 010B","229975"
"E07000229","Worthing","E01031814","Worthing 012C","332500"
"E07000229","Worthing","E01031816","Worthing 012E","328750"
"E07000229","Worthing","E01031813","Worthing 012B","260000"
"E07000229","Worthing","E01031812","Worthing 012A","299375"
"E07000229","Worthing","E01031815","Worthing 012D","271250"
"E07000229","Worthing","E01031819","Worthing 006E","324975"
"E07000229","Worthing","E01031817","Worthing 006D","273750"
"E07000229","Worthing","E01031818","Worthing 003D","285000"
"E07000229","Worthing","E01031823","Worthing 004D","528000"
"E07000229","Worthing","E01031822","Worthing 002A","322000"
"E07000229","Worthing","E01031824","Worthing 004E","425000"
"E07000229","Worthing","E01031821","Worthing 001C","350000"
"E07000229","Worthing","E01031820","Worthing 001B","417500"
"E07000229","Worthing","E01031825","Worthing 002B","330000"
"E07000229","Worthing","E01031829","Worthing 001E","415000"
"E07000229","Worthing","E01031828","Worthing 001D","496500"
"E07000229","Worthing","E01031830","Worthing 003E","290250"
"E07000229","Worthing","E01031826","Worthing 002C","276500"
"E07000229","Worthing","E01031827","Worthing 002D","195000"
"E07000229","Worthing","E01031831","Worthing 009B","266500"
"E07000229","Worthing","E01031834","Worthing 009E","258000"
"E07000229","Worthing","E01031833","Worthing 009D","300000"
"E07000229","Worthing","E01031832","Worthing 009C","235000"
"E07000229","Worthing","E01031835","Worthing 011E","210000"
"E07000229","Worthing","E01031838","Worthing 007D","304500"
"E07000229","Worthing","E01031839","Worthing 002E","272500"
"E07000229","Worthing","E01031836","Worthing 007C","264000"
"E07000229","Worthing","E01031837","Worthing 008E","270125"
"E07000229","Worthing","E01031840","Worthing 007E","290000"
