"LA_code","LA_name","LSOA_code","LSOA_name","y1"
"W06000024","Merthyr Tydfil","W01001290","Merthyr Tydfil 007A","97950"
"W06000024","Merthyr Tydfil","W01001289","Merthyr Tydfil 006A","78500"
"W06000024","Merthyr Tydfil","W01001292","Merthyr Tydfil 004A","82000"
"W06000024","Merthyr Tydfil","W01001293","Merthyr Tydfil 004B","122500"
"W06000024","Merthyr Tydfil","W01001294","Merthyr Tydfil 003B","150000"
"W06000024","Merthyr Tydfil","W01001291","Merthyr Tydfil 003A","155000"
"W06000024","Merthyr Tydfil","W01001297","Merthyr Tydfil 002C","74000"
"W06000024","Merthyr Tydfil","W01001295","Merthyr Tydfil 002A","76000"
"W06000024","Merthyr Tydfil","W01001298","Merthyr Tydfil 002D","69000"
"W06000024","Merthyr Tydfil","W01001296","Merthyr Tydfil 002B","128000"
"W06000024","Merthyr Tydfil","W01001299","Merthyr Tydfil 008A","60500"
"W06000024","Merthyr Tydfil","W01001300","Merthyr Tydfil 008B","77475"
"W06000024","Merthyr Tydfil","W01001301","Merthyr Tydfil 008C","64500"
"W06000024","Merthyr Tydfil","W01001304","Merthyr Tydfil 006D","84000"
"W06000024","Merthyr Tydfil","W01001302","Merthyr Tydfil 006B","60000"
"W06000024","Merthyr Tydfil","W01001303","Merthyr Tydfil 006C","62500"
"W06000024","Merthyr Tydfil","W01001307","Merthyr Tydfil 004C","86000"
"W06000024","Merthyr Tydfil","W01001305","Merthyr Tydfil 003C","142500"
"W06000024","Merthyr Tydfil","W01001306","Merthyr Tydfil 003D","134000"
"W06000024","Merthyr Tydfil","W01001311","Merthyr Tydfil 002F","74000"
"W06000024","Merthyr Tydfil","W01001308","Merthyr Tydfil 008D",":"
"W06000024","Merthyr Tydfil","W01001309","Merthyr Tydfil 008E","80000"
"W06000024","Merthyr Tydfil","W01001310","Merthyr Tydfil 002E","97750"
"W06000024","Merthyr Tydfil","W01001313","Merthyr Tydfil 006F","78000"
"W06000024","Merthyr Tydfil","W01001314","Merthyr Tydfil 005A","82600"
"W06000024","Merthyr Tydfil","W01001312","Merthyr Tydfil 006E","80000"
"W06000024","Merthyr Tydfil","W01001316","Merthyr Tydfil 005B","107750"
"W06000024","Merthyr Tydfil","W01001315","Merthyr Tydfil 004D","88250"
"W06000024","Merthyr Tydfil","W01001318","Merthyr Tydfil 005D","88000"
"W06000024","Merthyr Tydfil","W01001317","Merthyr Tydfil 005C","165000"
"W06000024","Merthyr Tydfil","W01001319","Merthyr Tydfil 007B","175000"
"W06000024","Merthyr Tydfil","W01001320","Merthyr Tydfil 007C","115000"
"W06000024","Merthyr Tydfil","W01001321","Merthyr Tydfil 007D","77500"
"W06000024","Merthyr Tydfil","W01001322","Merthyr Tydfil 007E","89000"
"W06000024","Merthyr Tydfil","W01001324","Merthyr Tydfil 003E","129250"
"W06000024","Merthyr Tydfil","W01001898","Merthyr Tydfil 008F","148000"
